('DOe', 53149, 385.0, 361.0, 497.97, 0.35576623376623384)
('Fvy', 63186, 106.0, 35.0, 50.26, 0.14396226415094338)
('6ml', 26885, 743.0, 174.0, 281.2, 0.14427994616419917)
('BDV', 44509, 346.0, 292.0, 394.1, 0.2950867052023122)
('1Pj', 5589, 347.0, 396.0, 653.91, 0.7432564841498558)
('JoA', 78571, 709.0, 708.0, 1013.08, 0.4302961918194641)
('18U', 4503, 177.0, 962.0, 1397.63, 2.4611864406779667)
('Bn_', 46808, 886.0, 599.0, 844.53, 0.2771218961625282)
('5Bk', 20584, 304.0, 441.0, 732.39, 0.9585197368421052)
('2dt', 10450, 640.0, 540.0, 861.56, 0.5024374999999999)
('CuX', 51189, 279.0, 849.0, 1388.92, 1.9351971326164876)
('K6p', 79809, 452.0, 260.0, 366.65, 0.23595132743362826)
('KgO', 82050, 188.0, 829.0, 1178.81, 1.860691489361702)
('QO', 1662, 574.0, 567.0, 819.27, 0.4394947735191637)
('LJ8', 84554, 481.0, 146.0, 203.53, 0.11960498960498961)
('2Xg', 10059, 403.0, 448.0, 563.77, 0.2872704714640198)
('B4F', 43926, 991.0, 386.0, 638.82, 0.2551160443995964)
('IJw', 72697, 240.0, 763.0, 1100.3, 1.4054166666666665)
('ag', 2310, 116.0, 819.0, 1280.12, 3.9751724137931026)
('HTI', 69318, 895.0, 26.0, 41.41, 0.017217877094972064)
('2Pt', 9568, 696.0, 1025.0, 1655.93, 0.9065086206896552)
('D24', 51727, 1022.0, 963.0, 1580.02, 0.6037377690802348)
('94N', 35996, 541.0, 762.0, 1151.79, 0.7204990757855821)
('OEJ', 7107, 257.0, 893.0, 1308.29, 1.6159143968871594)
('7uH', 31328, 195.0, 964.0, 1248.26, 1.4577435897435898)
('LnQ', 86462, 733.0, 342.0, 553.74, 0.2888676671214188)
('Enx', 58712, 471.0, 254.0, 392.18, 0.293375796178344)
('OXr', 8338, 956.0, 374.0, 503.12, 0.13506276150627616)
('HHE', 68558, 357.0, 196.0, 297.54, 0.2844257703081233)
('9wA', 39385, 1033.0, 401.0, 528.29, 0.12322362052274924)
('LZ5', 85559, 266.0, 182.0, 299.97, 0.4434962406015039)
('FXn', 61663, 161.0, 991.0, 1565.48, 3.5681987577639753)
('7Ma', 29205, 865.0, 570.0, 791.53, 0.25610404624277455)
('1c8', 6371, 809.0, 553.0, 809.29, 0.31679851668726816)
('LI0', 84483, 1044.0, 475.0, 730.81, 0.24502873563218386)
('FCI', 60309, 349.0, 651.0, 1104.17, 1.2984813753581663)
('D7V', 52069, 425.0, 760.0, 1288.1, 1.2425882352941173)
('ETR', 57420, 349.0, 793.0, 1269.08, 1.364126074498567)
('DFN', 52565, 695.0, 953.0, 1455.15, 0.7225179856115109)
('KOg', 80934, 226.0, 22.0, 30.29, 0.036681415929203535)
('KD9', 80208, 276.0, 1025.0, 1532.92, 1.840289855072464)
('qu', 3332, 882.0, 1057.0, 1449.69, 0.4452267573696146)
('1vW', 7592, 983.0, 616.0, 820.74, 0.20828077314343846)
('O3p', 6446, 181.0, 744.0, 1043.84, 1.6565745856353586)
('FpX', 62781, 1003.0, 798.0, 1079.14, 0.2802991026919243)
('MlJ', 1248, 356.0, 70.0, 111.25, 0.11587078651685394)
('4T2', 17705, 383.0, 41.0, 60.17, 0.05005221932114883)
('BJT', 44885, 533.0, 504.0, 881.51, 0.7082739212007505)
('LVw', 85360, 319.0, 384.0, 492.61, 0.34047021943573674)
('JWd', 77466, 794.0, 150.0, 229.35, 0.09993702770780856)
('C7w', 48127, 389.0, 805.0, 1220.06, 1.0669922879177376)
('1e3', 6492, 727.0, 650.0, 966.06, 0.43474552957359003)
('BHK', 44750, 7.0, 54.0, 90.55, 5.221428571428571)
('NWC', 4265, 1066.0, 500.0, 687.97, 0.17633208255159477)
('HFz', 68479, 968.0, 193.0, 280.33, 0.09021694214876032)
('91L', 35805, 423.0, 400.0, 632.0, 0.5484633569739953)
('4xO', 19617, 816.0, 288.0, 457.61, 0.20785539215686277)
('Ik2', 74342, 736.0, 638.0, 927.88, 0.3938586956521739)
('Hz3', 71319, 282.0, 506.0, 800.74, 1.045177304964539)
('D6n', 52024, 595.0, 281.0, 428.17, 0.24734453781512608)
('DeL', 54138, 308.0, 155.0, 270.82, 0.376038961038961)
('GiX', 66309, 77.0, 991.0, 1643.62, 8.475584415584414)
('9P6', 37302, 128.0, 716.0, 1177.46, 3.6051562500000003)
('EuG', 59110, 755.0, 419.0, 550.39, 0.17402649006622514)
('C2u', 47810, 757.0, 665.0, 1021.92, 0.4714927344782034)
('9e8', 38249, 407.0, 729.0, 1272.25, 1.3347665847665848)
('3sF', 15324, 302.0, 899.0, 1147.31, 0.8222185430463574)
('HgG', 70135, 97.0, 319.0, 542.04, 2.2993814432989685)
('7Bm', 28524, 905.0, 643.0, 883.51, 0.26575690607734803)
('Dzr', 55493, 151.0, 525.0, 659.17, 0.8885430463576156)
('6P9', 25398, 1004.0, 919.0, 1452.96, 0.5318326693227092)
('Dlj', 54603, 443.0, 200.0, 303.06, 0.2326410835214447)
('9DC', 36552, 899.0, 52.0, 89.97, 0.04223581757508343)
('J80', 75915, 718.0, 258.0, 338.02, 0.11144846796657379)
('17j', 4455, 462.0, 98.0, 128.54, 0.06610389610389608)
('LZg', 85596, 456.0, 872.0, 1118.43, 0.5404166666666668)
('EtU', 59061, 438.0, 282.0, 481.6, 0.4557077625570777)
('ItB', 74918, 974.0, 426.0, 733.94, 0.31616016427104726)
('72f', 27950, 1021.0, 732.0, 1059.21, 0.3204799216454457)
('7hh', 30535, 409.0, 526.0, 693.25, 0.4089242053789731)
('FUK', 61445, 123.0, 895.0, 1477.62, 4.7367479674796735)
('79F', 28365, 186.0, 811.0, 1372.23, 3.0173655913978497)
('LNR', 84825, 766.0, 710.0, 1138.62, 0.5595561357702349)
('JAY', 76075, 795.0, 304.0, 444.17, 0.17631446540880505)
('xj', 3762, 412.0, 755.0, 1295.54, 1.3119902912621357)
('FIP', 60694, 597.0, 220.0, 293.61, 0.12329983249581242)
('I89', 71955, 995.0, 350.0, 494.55, 0.14527638190954775)
('HUy', 69423, 643.0, 304.0, 530.9, 0.3528771384136858)
('5wo', 23549, 246.0, 467.0, 672.74, 0.8363414634146342)
('CKh', 48931, 207.0, 928.0, 1288.61, 1.74207729468599)
('3su', 15365, 533.0, 825.0, 1188.97, 0.6828705440900563)
('1nb', 7093, 54.0, 545.0, 846.66, 5.586296296296296)
('1Zq', 6226, 866.0, 273.0, 444.27, 0.19777136258660505)
('HR_', 69236, 316.0, 88.0, 150.65, 0.1982594936708861)
('DDH', 52433, 785.0, 445.0, 672.6, 0.2899363057324841)
('DM8', 52991, 454.0, 132.0, 224.72, 0.20422907488986783)
('KAw', 80068, 753.0, 138.0, 179.83, 0.0555511288180611)
('9yb', 39538, 1034.0, 830.0, 1347.33, 0.5003191489361701)
('5t8', 23318, 287.0, 515.0, 809.13, 1.0248432055749128)
('HdE', 69944, 880.0, 188.0, 254.49, 0.0755568181818182)
('88X', 32289, 857.0, 873.0, 1361.95, 0.5705367561260211)
('HVI', 69444, 287.0, 204.0, 329.11, 0.4359233449477352)
('AMK', 41096, 322.0, 611.0, 783.13, 0.5345652173913044)
('DSI', 53379, 472.0, 926.0, 1321.95, 0.8388771186440679)
('OWk', 8268, 291.0, 119.0, 174.4, 0.19037800687285225)
('A2u', 39872, 586.0, 700.0, 1068.41, 0.6286860068259387)
('DWT', 53642, 926.0, 590.0, 1010.68, 0.4542980561555075)
('1TE', 5810, 868.0, 1048.0, 1423.08, 0.4321198156682027)
('MXc', 385, 550.0, 237.0, 335.22, 0.17858181818181823)
('Le5', 85874, 117.0, 33.0, 47.07, 0.12025641025641026)
('9rh', 39103, 876.0, 889.0, 1209.09, 0.36539954337899533)
('3Ci', 12707, 619.0, 173.0, 273.28, 0.16200323101777056)
('Fxu', 63308, 578.0, 904.0, 1414.4, 0.8830449826989621)
('KUh', 81313, 772.0, 261.0, 429.5, 0.2182642487046632)
('ABM', 40405, 398.0, 82.0, 113.19, 0.07836683417085427)
('NqW', 5545, 561.0, 830.0, 1047.84, 0.3883065953654187)
('LJJ', 84565, 75.0, 61.0, 79.1, 0.24133333333333326)
('Ajy', 42585, 826.0, 455.0, 649.09, 0.2349757869249395)
('HZc', 69716, 497.0, 26.0, 36.03, 0.02018108651911469)
('Ar_', 43091, 844.0, 20.0, 33.95, 0.01652843601895735)
('1YU', 6141, 797.0, 1026.0, 1438.48, 0.5175407779171894)
('KML', 80787, 716.0, 106.0, 168.83, 0.08775139664804471)
('Npw', 5508, 306.0, 1039.0, 1755.48, 2.341437908496732)
('4qB', 19163, 263.0, 675.0, 1017.74, 1.3031939163498099)
('7EL', 28686, 298.0, 561.0, 729.44, 0.5652348993288593)
('BQi', 45341, 709.0, 961.0, 1458.99, 0.7023836389280678)
('CQV', 49297, 1003.0, 930.0, 1362.41, 0.4311166500498505)
('Aop', 42891, 1008.0, 701.0, 1172.79, 0.4680456349206349)
('3bU', 14268, 341.0, 864.0, 1109.64, 0.7203519061583581)
('FGx', 60602, 38.0, 115.0, 173.0, 1.5263157894736843)
('6RW', 25547, 310.0, 200.0, 262.5, 0.20161290322580644)
('Dph', 54853, 696.0, 870.0, 1467.89, 0.8590373563218392)
('oM', 3172, 167.0, 604.0, 772.45, 1.008682634730539)
('5Cq', 20653, 572.0, 682.0, 1047.88, 0.6396503496503498)
('1d_', 6488, 457.0, 913.0, 1366.88, 0.993172866520788)
('2KV', 9229, 615.0, 983.0, 1449.96, 0.7592845528455285)
('FDS', 60382, 1050.0, 301.0, 386.78, 0.08169523809523807)
('Ide', 73939, 651.0, 530.0, 690.91, 0.24717357910906293)
('75h', 28141, 403.0, 52.0, 89.55, 0.09317617866004962)
('1r', 116, 961.0, 188.0, 278.28, 0.09394380853277833)
('9I7', 36862, 630.0, 83.0, 109.78, 0.04250793650793651)
('BMA', 45055, 774.0, 443.0, 680.47, 0.3068087855297158)
('16F', 4362, 409.0, 18.0, 22.54, 0.011100244498777504)
('6rK', 27173, 76.0, 570.0, 814.43, 3.216184210526315)
('H0K', 67493, 850.0, 887.0, 1527.15, 0.7531176470588237)
('Aq', 682, 325.0, 663.0, 951.47, 0.8876000000000001)
('9dC', 38190, 168.0, 775.0, 1090.08, 1.87547619047619)
('2cj', 10377, 635.0, 1066.0, 1395.9, 0.5195275590551183)
('3xG', 15640, 644.0, 319.0, 520.45, 0.31281055900621124)
('Lgg', 86037, 285.0, 207.0, 275.44, 0.240140350877193)
('9gV', 38398, 395.0, 870.0, 1214.54, 0.8722531645569619)
('K6o', 79808, 674.0, 45.0, 64.97, 0.029629080118694362)
('LZl', 85601, 814.0, 349.0, 437.56, 0.1087960687960688)
('NMR', 3650, 1013.0, 562.0, 822.37, 0.25702862783810465)
('ODX', 7058, 37.0, 875.0, 1490.24, 16.62810810810811)
('N0q', 2289, 612.0, 1067.0, 1699.35, 1.033251633986928)
('6ZK', 26039, 1033.0, 345.0, 603.38, 0.2501258470474347)
('BwO', 47337, 954.0, 1052.0, 1701.93, 0.6812683438155137)
('fR', 2610, 820.0, 114.0, 154.38, 0.049243902439024385)
('9Vg', 37716, 812.0, 468.0, 629.52, 0.19891625615763545)
('5Sv', 21666, 816.0, 488.0, 662.69, 0.21408088235294123)
('3XU', 14016, 147.0, 545.0, 778.57, 1.5889115646258507)
('au', 2324, 906.0, 279.0, 384.57, 0.116523178807947)
('CFm', 48621, 110.0, 925.0, 1181.11, 2.328272727272726)
('89e', 32359, 866.0, 125.0, 175.32, 0.058106235565819855)
('MUS', 186, 509.0, 260.0, 382.01, 0.23970530451866404)
('KK3', 80643, 863.0, 18.0, 23.79, 0.006709154113557357)
('Iym', 75270, 380.0, 806.0, 1042.79, 0.6231315789473684)
('jN', 2858, 242.0, 478.0, 775.33, 1.2286363636363637)
('5DQ', 20690, 486.0, 968.0, 1473.26, 1.0396296296296297)
('1jp', 6855, 412.0, 983.0, 1593.35, 1.4814320388349513)
('FZk', 61786, 1021.0, 701.0, 1191.1, 0.4800195886385895)
('4ct', 18325, 115.0, 825.0, 1382.66, 4.849217391304348)
('GTW', 65363, 485.0, 968.0, 1564.22, 1.229319587628866)
('Nlu', 5254, 720.0, 430.0, 617.22, 0.2600277777777778)
('FqI', 62829, 284.0, 938.0, 1409.01, 1.6584859154929577)
('4bP', 18232, 514.0, 85.0, 144.7, 0.11614785992217896)
('vv', 3648, 578.0, 862.0, 1127.47, 0.4592906574394464)
('BQO', 45321, 119.0, 921.0, 1524.73, 5.073361344537815)
('8Kr', 33065, 1004.0, 277.0, 400.18, 0.12268924302788846)
('iE', 2786, 317.0, 968.0, 1475.39, 1.6005993690851739)
('Bzk', 47548, 92.0, 107.0, 171.0, 0.6956521739130435)
('882', 32258, 520.0, 784.0, 984.39, 0.3853653846153846)
('L4l', 83648, 651.0, 402.0, 560.93, 0.24413210445468503)
('3wn', 15610, 281.0, 156.0, 263.24, 0.38163701067615663)
('5n_', 22994, 1056.0, 47.0, 73.77, 0.025350378787878783)
('AM0', 41076, 408.0, 624.0, 813.66, 0.4648529411764705)
('AKV', 40981, 965.0, 784.0, 1024.7, 0.24943005181347155)
('GpM', 66739, 628.0, 647.0, 1072.17, 0.6770222929936307)
('94I', 35991, 670.0, 878.0, 1295.46, 0.6230746268656717)
('ti', 3509, 103.0, 519.0, 825.54, 2.9761165048543687)
('9lH', 38699, 416.0, 1024.0, 1361.81, 0.8120432692307691)
('B02', 43661, 14.0, 953.0, 1412.77, 32.840714285714284)
('KJ8', 80585, 319.0, 102.0, 144.0, 0.13166144200626959)
('ONl', 7702, 700.0, 253.0, 422.73, 0.2424714285714286)
('5F7', 20797, 538.0, 54.0, 76.2, 0.0412639405204461)
('IHi', 72557, 143.0, 806.0, 1296.02, 3.426713286713287)
('9UQ', 37637, 15.0, 481.0, 693.28, 14.151999999999997)
('Iqr', 74771, 566.0, 416.0, 546.11, 0.22987632508833925)
('Htr', 70991, 706.0, 22.0, 35.01, 0.018427762039660053)
('8Gv', 32817, 186.0, 238.0, 416.18, 0.9579569892473119)
('8FW', 32729, 912.0, 105.0, 133.6, 0.03135964912280701)
('5nr', 22985, 412.0, 482.0, 731.39, 0.6053155339805825)
('Icf', 73877, 257.0, 652.0, 910.36, 1.0052918287937744)
('JNN', 76883, 463.0, 557.0, 732.52, 0.37909287257019436)
('Ngi', 4927, 111.0, 979.0, 1365.23, 3.47954954954955)
('6Rj', 25560, 328.0, 170.0, 246.37, 0.23283536585365855)
('DQk', 53281, 800.0, 138.0, 215.58, 0.09697500000000002)
('9tF', 39201, 264.0, 811.0, 1379.21, 2.152310606060606)
('I6w', 71878, 858.0, 954.0, 1290.92, 0.3926806526806528)
('Dwb', 55288, 325.0, 585.0, 941.25, 1.0961538461538463)
('AQt', 41383, 580.0, 68.0, 88.63, 0.03556896551724137)
('LPH', 84941, 270.0, 749.0, 1003.73, 0.9434444444444445)
('3Nz', 13417, 885.0, 750.0, 977.24, 0.2567683615819209)
('AJA', 40897, 216.0, 160.0, 261.95, 0.4719907407407407)
('KfY', 81997, 18.0, 917.0, 1498.57, 32.30944444444444)
('Luo', 86927, 959.0, 396.0, 607.44, 0.22047966631908245)
('5Aw', 20533, 205.0, 776.0, 1350.86, 2.804195121951219)
('J_7', 79324, 914.0, 711.0, 996.11, 0.31193654266958426)
('LEM', 84253, 11.0, 664.0, 1144.29, 43.66272727272727)
('5Ra', 21582, 1007.0, 682.0, 938.9, 0.2551142005958292)
('4v_', 19529, 716.0, 474.0, 668.33, 0.2714106145251397)
('2Iu', 9128, 893.0, 563.0, 766.36, 0.22772676371780518)
('9So', 37535, 133.0, 749.0, 1191.59, 3.3277443609022552)
('wX', 3687, 630.0, 483.0, 622.28, 0.22107936507936504)
('4fw', 18517, 763.0, 992.0, 1562.27, 0.7474049803407601)
('F4J', 59806, 639.0, 662.0, 853.56, 0.2997809076682315)
('F9x', 60161, 58.0, 105.0, 162.65, 0.9939655172413794)
('2J3', 9138, 184.0, 382.0, 661.77, 1.5204891304347825)
('LLx', 84731, 348.0, 421.0, 675.34, 0.7308620689655173)
('6WH', 25847, 216.0, 286.0, 444.75, 0.7349537037037037)
('EmC', 58602, 945.0, 1060.0, 1329.63, 0.2853227513227514)
('Eut', 59149, 208.0, 427.0, 612.31, 0.8909134615384613)
('GNh', 64996, 763.0, 1004.0, 1270.85, 0.3497378768020969)
('9Ua', 37647, 486.0, 60.0, 90.31, 0.06236625514403293)
('F2S', 59689, 350.0, 41.0, 70.79, 0.08511428571428573)
('GBB', 64208, 944.0, 553.0, 891.17, 0.3582309322033898)
('O3M', 6417, 930.0, 490.0, 807.02, 0.3408817204301075)
('Cll', 50636, 679.0, 321.0, 552.84, 0.3414432989690722)
('F8n', 60088, 1008.0, 228.0, 361.14, 0.13208333333333333)
('6aw', 26140, 557.0, 850.0, 1287.13, 0.784793536804309)
('FCP', 60316, 298.0, 1069.0, 1704.78, 2.133489932885906)
('5AK', 20495, 54.0, 6.0, 8.44, 0.045185185185185175)
('KLZ', 80738, 824.0, 512.0, 698.72, 0.22660194174757284)
('4tb', 19378, 31.0, 680.0, 1135.88, 14.705806451612906)
('BtC', 47136, 218.0, 875.0, 1516.76, 2.9438532110091744)
('7VV', 29767, 349.0, 71.0, 112.36, 0.11851002865329513)
('3K8', 13175, 598.0, 66.0, 95.48, 0.04929765886287626)
('7ku', 30737, 679.0, 972.0, 1681.05, 1.0442562592047127)
('KHp', 80502, 426.0, 315.0, 407.51, 0.2171596244131455)
('B5Z', 44009, 734.0, 999.0, 1579.08, 0.7902997275204359)
('4bw', 18265, 100.0, 152.0, 251.55, 0.9955000000000002)
('Ete', 59071, 147.0, 601.0, 873.4, 1.8530612244897957)
('3cQ', 14327, 278.0, 938.0, 1548.34, 2.1954676258992802)
('MBj', 88056, 928.0, 797.0, 1214.98, 0.4504094827586207)
('1iB', 6752, 78.0, 619.0, 948.03, 4.218333333333333)
('J7_', 75914, 891.0, 250.0, 406.8, 0.17598204264870934)
('6i4', 26590, 137.0, 32.0, 48.5, 0.12043795620437957)
('1zo', 7862, 456.0, 502.0, 758.18, 0.561798245614035)
('MEP', 88225, 63.0, 544.0, 766.96, 3.5390476190476194)
('10N', 3992, 792.0, 237.0, 357.86, 0.15260101010101013)
('HgZ', 70154, 839.0, 929.0, 1254.93, 0.38847437425506565)
('5qp', 23172, 396.0, 594.0, 805.54, 0.5341919191919191)
('GrI', 66861, 612.0, 638.0, 846.96, 0.3414379084967321)
('uR', 3555, 173.0, 677.0, 1181.18, 2.914335260115607)
('DpE', 54824, 952.0, 257.0, 435.72, 0.1877310924369748)
('6VF', 25782, 598.0, 1019.0, 1403.78, 0.6434448160535117)
('6xX', 27564, 457.0, 993.0, 1304.26, 0.68109409190372)
('6qu', 27146, 710.0, 842.0, 1397.42, 0.7822816901408451)
('4tk', 19387, 701.0, 985.0, 1467.3, 0.6880171184022824)
('O2n', 6381, 816.0, 946.0, 1592.29, 0.7920220588235294)
('EXt', 57700, 337.0, 501.0, 676.61, 0.5210979228486647)
('Htl', 70985, 752.0, 609.0, 861.95, 0.3363696808510639)
('JyS', 79219, 537.0, 521.0, 693.53, 0.32128491620111727)
('JxR', 79155, 337.0, 7.0, 11.28, 0.012700296735905043)
('5cg', 22281, 465.0, 835.0, 1450.81, 1.324322580645161)
('1SG', 5749, 733.0, 148.0, 200.21, 0.07122783083219647)
('890', 32319, 463.0, 464.0, 699.54, 0.5087257019438444)
('AC3', 40449, 405.0, 325.0, 415.99, 0.22466666666666668)
('J5L', 75747, 296.0, 925.0, 1587.25, 2.237331081081081)
('BqN', 46958, 759.0, 194.0, 256.61, 0.08249011857707511)
('BjC', 46506, 544.0, 442.0, 569.34, 0.23408088235294122)
('EFT', 56540, 38.0, 421.0, 690.66, 7.0963157894736835)
('8RX', 33486, 777.0, 920.0, 1530.58, 0.7858172458172458)
('2JC', 9147, 907.0, 355.0, 556.91, 0.22261300992282246)
('88m', 32304, 396.0, 781.0, 1251.37, 1.18780303030303)
('L2p', 83526, 467.0, 287.0, 417.25, 0.27890792291220556)
('9iN', 38516, 560.0, 267.0, 430.22, 0.2914642857142858)
('6Ff', 24800, 882.0, 633.0, 869.87, 0.26856009070294784)
('A3m', 39927, 124.0, 626.0, 820.8, 1.5709677419354835)
('FSk', 61345, 629.0, 525.0, 664.2, 0.22130365659777432)
('E2T', 55721, 844.0, 13.0, 16.82, 0.004526066350710901)
('6EL', 24717, 1055.0, 255.0, 336.69, 0.07743127962085308)
('6dK', 26291, 491.0, 797.0, 1314.02, 1.0529938900203666)
('DVr', 53603, 34.0, 761.0, 1108.17, 10.210882352941178)
('KbM', 81733, 22.0, 601.0, 990.8, 17.718181818181815)
('1k2', 6869, 546.0, 490.0, 662.28, 0.3155311355311355)
('3bg', 14280, 520.0, 65.0, 84.5, 0.0375)
('2Nd', 9426, 231.0, 472.0, 814.8, 1.4839826839826837)
('MHr', 88442, 674.0, 932.0, 1601.93, 0.9939614243323444)
('ASc', 41492, 770.0, 926.0, 1441.79, 0.6698571428571428)
('2YH', 10097, 663.0, 622.0, 1035.26, 0.6233182503770739)
('A8b', 40231, 829.0, 657.0, 878.94, 0.26772014475271416)
('1Rm', 5718, 512.0, 711.0, 1133.98, 0.8261328125)
('A5', 635, 345.0, 1008.0, 1415.19, 1.1802608695652175)
('ZG', 2221, 840.0, 238.0, 344.28, 0.12652380952380948)
('MJu', 88571, 840.0, 174.0, 257.43, 0.09932142857142857)
('7Aa', 28449, 902.0, 236.0, 371.52, 0.15024390243902436)
('L8s', 83907, 175.0, 999.0, 1623.39, 3.5679428571428575)
('Gku', 66458, 275.0, 68.0, 86.84, 0.06850909090909092)
('4a9', 18153, 664.0, 365.0, 506.95, 0.21378012048192768)
('Jq0', 78687, 800.0, 461.0, 581.87, 0.1510875)
('EtB', 59042, 552.0, 862.0, 1242.3, 0.6889492753623188)
('9Vx', 37733, 353.0, 197.0, 314.67, 0.3333427762039661)
('6CL', 24591, 548.0, 700.0, 1105.26, 0.7395255474452554)
('HYa', 69651, 389.0, 176.0, 236.33, 0.15508997429305915)
('MNh', 88810, 334.0, 97.0, 124.23, 0.08152694610778444)
('CiO', 50424, 242.0, 84.0, 106.76, 0.09404958677685953)
('1TD', 5809, 37.0, 229.0, 392.13, 4.408918918918919)
('O2v', 6389, 867.0, 453.0, 743.5, 0.3350634371395617)
('HeL', 70014, 151.0, 596.0, 826.84, 1.528741721854305)
('BS7', 45430, 107.0, 101.0, 169.26, 0.6379439252336447)
('BuD', 47200, 367.0, 291.0, 491.26, 0.5456675749318801)
('MHF', 88404, 303.0, 676.0, 1048.06, 1.2279207920792077)
('LJG', 84562, 240.0, 678.0, 1060.76, 1.5948333333333333)
('Mm6', 1298, 301.0, 436.0, 563.11, 0.42229235880398674)
('1MP', 5380, 979.0, 828.0, 1414.81, 0.5993973442288049)
('A_A', 43606, 80.0, 365.0, 482.89, 1.4736249999999997)
('52R', 19998, 794.0, 410.0, 518.1, 0.13614609571788416)
('IoP', 74617, 86.0, 191.0, 269.15, 0.9087209302325578)
('50F', 19860, 75.0, 714.0, 1068.39, 4.725200000000001)
('2Cu', 8750, 656.0, 500.0, 712.41, 0.323795731707317)
('4tm', 19389, 568.0, 876.0, 1388.46, 0.902218309859155)
('LNj', 84843, 481.0, 248.0, 332.73, 0.1761538461538462)
('N9P', 2829, 342.0, 477.0, 788.24, 0.9100584795321638)
('O17', 6276, 684.0, 507.0, 734.66, 0.3328362573099415)
('I7Y', 71917, 89.0, 725.0, 994.51, 3.028202247191011)
('Nz1', 6081, 239.0, 579.0, 857.17, 1.1638912133891213)
('ADs', 40563, 142.0, 532.0, 671.66, 0.9835211267605631)
('9HF', 36807, 958.0, 16.0, 26.47, 0.010929018789144049)
('PT', 1604, 976.0, 219.0, 305.34, 0.08846311475409833)
('Jkj', 78354, 17.0, 839.0, 1421.13, 34.242941176470595)
('LSt', 85168, 705.0, 56.0, 81.81, 0.036609929078014185)
('DRD', 53311, 802.0, 119.0, 176.94, 0.07224438902743142)
('921', 35848, 741.0, 124.0, 208.17, 0.11358974358974357)
('8Ww', 33826, 322.0, 176.0, 283.98, 0.33534161490683234)
('Nz6', 6086, 27.0, 454.0, 711.4, 9.533333333333333)
('D3h', 51829, 1014.0, 868.0, 1148.27, 0.2764003944773175)
('MUZ', 193, 921.0, 514.0, 701.69, 0.20378935939196532)
('JNG', 76876, 153.0, 10.0, 12.6, 0.01699346405228758)
('KW3', 81399, 168.0, 941.0, 1366.83, 2.5347023809523805)
('1Dr', 4841, 100.0, 829.0, 1341.06, 5.1206)
('4us', 19458, 912.0, 357.0, 520.88, 0.17969298245614035)
('Ffm', 62166, 178.0, 1006.0, 1474.45, 2.631741573033708)
('Fdz', 62053, 913.0, 859.0, 1172.94, 0.34385542168674704)
('GA9', 64143, 697.0, 812.0, 1033.01, 0.31708751793400286)
('L5k', 83710, 799.0, 557.0, 775.52, 0.27349186483103877)
('M7j', 87804, 455.0, 14.0, 20.16, 0.01353846153846154)
('LKl', 84656, 468.0, 397.0, 575.57, 0.38155982905982916)
('H6q', 67903, 743.0, 143.0, 189.68, 0.0628263795423957)
('Mac', 574, 362.0, 216.0, 356.88, 0.38917127071823204)
('3ai', 14219, 708.0, 251.0, 378.01, 0.17939265536723162)
('1Re', 5710, 630.0, 394.0, 544.57, 0.23900000000000007)
('5ny', 22992, 439.0, 971.0, 1378.62, 0.9285193621867879)
('EN', 905, 172.0, 122.0, 207.87, 0.49924418604651166)
('2fk', 10567, 302.0, 843.0, 1432.69, 1.9526158940397353)
('KAj', 80055, 803.0, 200.0, 331.51, 0.1637733499377335)
('3bI', 14256, 198.0, 397.0, 521.41, 0.6283333333333332)
('GM3', 64893, 192.0, 969.0, 1411.54, 2.304895833333333)
('42N', 16025, 1008.0, 727.0, 1253.28, 0.5221031746031746)
('MJi', 88559, 1051.0, 501.0, 780.98, 0.26639391056137013)
('3oO', 15081, 156.0, 47.0, 78.54, 0.20217948717948722)
('B_I', 47583, 15.0, 1013.0, 1267.91, 16.994000000000007)
('6Qy', 25512, 819.0, 580.0, 859.85, 0.3416971916971917)
('8VM', 33727, 433.0, 348.0, 526.15, 0.4114318706697459)
('Bn4', 46750, 573.0, 884.0, 1379.05, 0.8639616055846422)
('BQN', 45320, 695.0, 291.0, 499.3, 0.2997122302158274)
('Gdi', 66005, 41.0, 848.0, 1186.28, 8.250731707317073)
('L3O', 83562, 870.0, 317.0, 527.94, 0.2424597701149426)
('G1y', 63627, 133.0, 1030.0, 1548.95, 3.901879699248121)
('H6K', 67871, 442.0, 941.0, 1323.63, 0.8656787330316744)
('4AE', 16520, 398.0, 323.0, 423.74, 0.2531155778894473)
('Me4', 792, 342.0, 468.0, 817.06, 1.020643274853801)
('MFQ', 88289, 918.0, 390.0, 504.75, 0.125)
('45E', 16205, 570.0, 413.0, 706.49, 0.5148947368421053)
('4Id', 17049, 478.0, 52.0, 68.35, 0.03420502092050208)
('BCq', 44467, 814.0, 835.0, 1366.18, 0.6525552825552826)
('3Rl', 13655, 914.0, 358.0, 613.54, 0.2795842450765864)
('HGy', 68541, 682.0, 468.0, 693.52, 0.330674486803519)
('Eys', 59400, 821.0, 3.0, 4.02, 0.001242387332521315)
('Dvr', 55241, 350.0, 303.0, 484.46, 0.5184571428571428)
('NfR', 4847, 348.0, 619.0, 1010.23, 1.1242241379310345)
('CSX', 49425, 304.0, 880.0, 1415.29, 1.7608223684210524)
('NwY', 5925, 225.0, 548.0, 944.34, 1.7615111111111112)
('JhW', 78152, 202.0, 1041.0, 1407.98, 1.8167326732673268)
('AdM', 42169, 37.0, 174.0, 278.13, 2.8143243243243243)
